V4,V5,V7,V9,V10,V11,V13,V16,V17,V18,V19,V21,V22,V23,V27,V29,V30
36.13,29.01605809,40.39,45.65,39.22,27.28,52.7,1.94,12.5,25.04712591,15.96,40.68,61.92,30.3,38.49,56.39,46.52
37.48,30.2209749,42.72,46.56,49.72,25.39,42.08,7.694783579,64.08,33.09951845,20.12,38.5,76.46,34.29,42.78,52.45,51.06
45.91,31.42589172,44.43,58.7,50.05,23.3197986,67.2,8.607789411,66.69,42.15,28.48,52.11,82.26,44.96,55.37,69.1,63.73
39.07,32.63080854,45.23,57.46918995,50.24,21.32083534,52.84,9.520795243,37.35,47.13,21.75,46.69,86.86,41.44,47.61,58.38,56.33
50.32,33.83572535,56.15,58.22636568,64.89,19.32187209,69.62,10.43380107,56.23,51.36,34.38,62.48,103.96,57.84,60.82,75.56,66.09
48.12,35.04064217,50.82,58.98354141,52.12,17.32290884,67.48,11.34680691,58.72,46.48,32.34,63.04,95.2,53.1,55.78,71.44,49.18
42.13,36.24555899,48.5,59.74071714,46.72,15.32394559,69.76,12.25981274,61.25,73.67,125.44,62.28,76.09,47.39,57.56,58.79,44.39
45.67,37.4504758,57.43,60.49789287,49.07,13.32498234,70.4,13.17281857,56.03,43.68,56.05,58.89,84.76,52.67,56.95,78.55,49.39
51.4,38.65539262,52.6,61.2550686,53.79,11.6,71.82,14.0858244,82.8,76.82,49.49,66.98,99.52,56.32,58.63,91.19,57.44
40.25,39.86030944,51.01,62.01224434,43.08,7.17,61.89,14.99883023,72.84,63.89,47.52,61.85,94.23,48.48,51,64.81,50.99
55.13,41.06522625,44.25,62.76942007,44.81,5.78,60.22,15.91183607,63.17,83.7,26.75,61.53,107.86,50.08,53.07,65.92,49.52
40.11,45.79,51.59,64.01,48.37,9.3,65.18,16.8248419,63.3,53.11,39.27,69.14,107.83,52.49,55.33,72.01,46.37
50.87,43.43,44.86,62.97,47.03,10.34,67.64,17.73784773,82.07,65.99,48.31,69.5,111.96,52.8,56.14,78.68,47.82
46.04,36.98,35.42,57.75,41.84,20.73813975,67.86,18.65085356,59.81,74.95,48.62,52.62,92.12,46.66,52.63,73.07,49.35
38.74,32.04,34.95,55.16,41.35,30.03307338,60.25,19.56385939,51.95,43.1,35.91,49.88,95.77,46.64587947,48.18,81.74,44.68
52.01,34.66,40.17,53.16,39.33,42.12,57,20.37,56.8,46.19,32.87,47.06,90.72,46.17,47.06,74.52,49.32
48.59,27.1,41.93,46.84,32.71,28.11,42.98,17.53,77.25,31.11,26.49,36.23,86.85,34.67,42.29,51.52,38.81
68.66,38.86,18.45,54.62,40.74,39.72,60.43,28.43,84.26,44.6,35.7,56.35,95.88,47.7,50.03,67.26,51.07
73.78,52.32,37.66,62.54,45.66,43,54.88,34.06,137.72,44.87,54.01,73.96,103.52,60.44,60.48,88.55,61.64
72,43.4388383,31.26,70.34,53.14,49.76,90.72,40.91,133.4104112,54.95,69.66,74.22,105.99,45,61.92,84.4,64.58
65.58,44.53,40.64,74.24,56.94,53.98,73.94,38.99,160.96,68.22,67.76,68.36,104.03,54.69,66.1,73.3,65.27
53.65,35.97,44.24,73.44,47.9,52.74,54.03,40.37,141.1,53.37,67.16,56.52,95.35,51.2,63.5,65.18,50.87
60.78,47.56,39.37,72.1,41.81,48.49,73.8,40.96,124.68,52.3,49.17,62.15,73.94,56.82,63.62,73.83,41.73
59.5,39.59,39.9,61.55,41.68,47.11,68.9,30.56,155.59,49.82,49.69,57.55,69.9,45.99,55.22,70.51,40.84
50.5,28.17,37.78,53.8,32.26,38.41,58.76,26.91,114.14,42.99,42.27,42.64,59.39,41.58,44.04,61.4,34.29
65.89,36.45,37.34,67.41,43.01,42.21,63.95,30.77,79.23,39.09,47.75,57.73,76.63,46.5,60.71,61.59,43.03
60.32,33.73,30.97,55.8,41.73,37.11,57.75,24.95,88.03,37.24,55.09,55.33,79.96,38.49,49.49,55.21,41.46
48.63,31.69,28.22,46.76,31.39,34.76,45.44,18.21,126.57,28.15,48.52,29.93,72.98,35.01,44.05,43.61,51.08
42.73,24.07,33.47,43.97,30.63,24.4,36.97,13.76,32.82,29.76,18.64,33.45,61.75,27.49,38.29,43.97,36.62
42.32,20.59,37.3,57.9,32.86,41.75,36.9,22.04,61.78,27.98,18.3,40.94,68.43,38.18,49.68,58.78,38.08
47.6,26.54,31.77,64.73,33.1,35.13,46.67,20.98,78.55,36.83,23.93,54.35,43.95,39.69,61.95,52.68,59.6
45.67,27.5,27.95,42.74,27.38,24.98,40.26,16.59,56.83,31.11,17.37,46.89300392,37.44,30.96,32.98,39.29,20.39
44.52,20.72,25.06,46.03,24.04,29.67,31.14,17.01,48.07,23.5,20.37,46.78350715,41.03,28.94,32.15,34.15,41.27
36.11,19.5,32.14,51.61,22.74,28.78,28.96,14.59,48.6,18.85,18.97,46.67401039,35.5,28.23,33.67,35.42,35.34
39.32,18.15,30.09,35.31,17.99,22.55,30.96,9.53,88.17,23.46,21.5,46.56451362,36.96,23.42,33.55,30.43,28.69
54.79,32.84,32.77,71.46,21.54,34.29,52.75,22.52,115,35.25,24.14646114,46.45501686,43.55,44.2,63.57,48.52,39.72
62.08,37.38,37.18,67.52,33.02,35.34,58.86,27.4,100.71,44.13,27.82,46.34552009,52,44.66,58.39,65.7,53.78
50.59,28.16,28.82,59.26,27.08,37.06,53.18,22.2,73.83,35.96,24.55,46.23602333,40.45,42.6,58.54,54.73,34.39
50.5,24.37,26.41,56.56,26.08,47.2,52.76,18.26,84.6439446,72.29,28.7,46.12652657,40.99,37.63,66.44,51.44,37.14
48.32,27.27,29.66,51.55,22.7,31.86,53.02,17.19,85.12478974,35.85,32.51,46.0170298,36.6,35.23,50.62,44.7,34.76
69.82,36.95,35.54,66,27.37,42.82,66.19,27.81,85.60563488,50.06,31.1,45.90753304,49.43,52.81,57.8,57.64,38.43
86.89,54.37,46.87,100.78,54.76,67.23,90.8,48.74,86.08648003,49.36660651,83.67,45.79803627,84.76,69.04,91.04,92.83,65.49
72.94,37.65,43.15,89.04,57.25,55.48,66.75,31.21,86.56732517,50.18618483,75.61,45.68853951,83.9,52.4,77.23,78.45,60.03
76.5,40.51,53.2,96.09,54.75,59.77,67.16,35.98,87.04817031,51.00576314,89.46,45.57904274,96.66,52.4,87.32,93.22,65.19
53.52,30.98,31.49,53.26,29.61,28.27,39.14,19.95,87.52901546,51.82534146,43.4,45.46954598,56.36,37.73,39.52,46.83,38.49
48.43,25.78,31.17,40.14,25,25.13,43.54,17.13,88.0098606,52.64491977,41.56,45.36004921,45.64,30.37,34.33,39.78,38.16
48.89,24.23,40.24,37.27,18.08,24.34,35.68,16.89,88.49070575,53.46449809,27.27,45.25055245,44.59,34.93,32.35,36.08,34.75
42.55,24.14,20,43.58,21.88,23.53,33.08,18.04,88.97155089,54.28407641,15.64,45.14105568,41.34,31.04,32.1,35.23,34.1
47.97,26.85,27.34,41.88,25.51,20.37,35.74,20.96,89.45239603,55.10365472,15.52,45.03155892,43.55,29.71,30.45,36.45,27.16
53.17,29.05,40.59,60.1,33.73,29.75,49.06,24.13,89.93324118,55.92323304,15.53,44.92206216,56.46,34.08,50.24,68.88,45
54.37,28.4,34.12,56.52,29.75,28.59,45.54,25.55,90.41408632,56.74281136,14.07,44.81256539,47.95,35.39,42.74,49.89,36.36
43.53,21.93,31.43,45.51,19.26,33.75,32.18,23,102.25,57.56238967,11.74,55.57,34.15,31.84,36.24,22.32,27.66
52.34,25.67,21.8,30.8,13.21,14.74,32.44,10.69,51.99,58.38196799,10.96,29.82,35.04,22.95,21.31,33.49,26.63
43.9,24.09,22.52,37.95,20.58,22.78,34.54,13.84,101.31,59.2015463,18.45,35.22,58.87,28.71,30.97,33.29,35.04
49.25,25.32,21.37,44.47,28.03,25.86,39.73,14.27,120.75,60.02112462,17.22,37.33,77.67,32.57,35.21,69.93,38.14
41.82,19.55,17.96,37.2,28.21,16.43,27.98,14.18,74.86,60.84070294,15.31,31.89,62.39,27.69,27.5,45.04,32.82
35.32,19.32,21.42,28.7,14.6,15.8,26.4,10.17,137.78,61.66028125,9.78,25.54,38.76,22.83,21.91,31.3,27.71
59,33.03,28.27,54.01,45.25,34.01,47.46,23.5,236.23,62.47985957,28.23,42.8,77.83,40.98,41.73,66.6,49.78
86.23,55,45.79,87.81,74.83,64.28,79.89,51.91,294.25,63.29943789,102.48,74.37,137.41,77.3,58.91775167,104.53,87.19
95.97,60.75,45,90.99,66.22,57.82,86.8,45.57,184.14,64.1190162,69.44463083,75.12,119.12,75.48,84.6,84.6,78.12
96.6,61.43,41.66,85.2,56.84,56.22,85.06,48.66,170.37,64.93859452,59.51113875,82.51,108.17,75.07,76.86,85.16,67.99
82.2,37.99,62.6,69.4,44.39,46.4,66.69,34.28,166.07,65.75817283,53.4,67.92,88,53.94,63.61,80.71,59.04
66.24,31.26,36.95,59.35,33.23,54.48,50.72,36.6,68.4,66.57775115,28.77,61.16,60.49,46.69,56.82,55.65,37.05
43.81,20.62,19.65,42.33,29.5755154,36.38,35.03,28.84025965,403.49,67.39732947,13.45,38.43,35.29,32.12,30.77,38.19,38.52119125
39.37,19.6,33.33,37.01,23.67,19.26,37.74,23.24334046,102.09,68.21690778,13.8,44.25,40.04,23.72,30.05,35.8,34.42
32.33,15.56,25.23,32.31,16.93,15.85,26.99,11.03,126.75,69.0364861,11.92,24.73,38.11,16.94,27.82,31.13,23.66
43.8,22.36,50.33,54.46,23.98,12.72,41.53,17.77,125.3,69.85606442,18.36,39.81,55.09,28.88,44.7,46.52,59.55
58.05,33.73,52.11,71.67,37.85,13.54,51.67,30,272.05,70.67564273,24.31,67.26,63.44,43.52,63.31,57.56,54.20397199
70.42,33.86,45.44,81.39,37.13,11.96,69.25,34.52,263.88,71.49522105,25.7,65.99,67.32,57.01,75.12,62.71,56.29168374
65.33,31.68,58.37,66.46,36.01,11.18,71.85,35.8,156.36,72.31479937,22.86,78.1,65.72,56.26,106.84,76.71,58.37939548
60.07,24.86,50.56,74.55,37.22,11.94,53.18,26.4,201.74,73.13437768,20.89215388,50.86,52.92,43.86,83.3,58.48,60.46710723
57.63,30.51,49.37,64.54,19.8,11.23,48.87,23.49,241.32,73.953956,19.03849661,50.15,33.32,38.13,62.04,57.41,62.55481898
52.07,23.94,38.69,54.85,18.43,11.94,33,21.25,61,74.77353431,17.55,41.21,36.32,39.92,55.52,46.09,64.64253073
45.33,15.14,23.04,32.01,17.78,13.18,26.07,13.86,179.07,75.59311263,13.63,30.35,46.72,30.02,27.23,30.42,66.73024247
48.01,23.46,32.57,46.35,23.27,12.61,36.28,18.16,239.87,76.41269095,13.12,47.09,42.8,34.25,40.58,44.58,68.81795422
65.89,39.96,51.32,86.15,54.68,11.89,61.66,38.59,160.59,77.23226926,14.98,84.28,79.62,51.97,73.75,77.24,70.90566597
83.47,41.23,63.68,104.52,81.13,12.03,71.08,37.09,101.56,78.05184758,15.1,65.85,68.36,53.75,111.84,85.76,72.99337771
89.61,41.33,76.82048597,97.67,58.57,11.28,66.98,45.99,231.89,78.8714259,15.15,63.97,3.13,57.23,89.04,82.01,75.08108946
89.45,44.48,107.15,98.99,62.04,11.72,67.58,54.82,103.8,79.69100421,15.8,72.2,3.66,60.6,94.69,87.4,77.16880121
88.44,47.84,56.27,91.28,58.1,12.2,70.65,46.61,94.5,80.51058253,15.03,58.56,3.87,53.31,90.4,84.65,79.25651296
79.45,36.76,53.77,91.41,56.77,11.74,58.51,48.64,66.61,81.33016084,14.72,76.61,54.99,55.48,84.8,90.89,81.3442247
71.09,30.45,56.66,82.31,47.9,30.63,57.83,32.86,99.32,82.14973916,14.97,54.29,88.76,45.72,77.91,74.08,83
65.52,36.67,48.03,65.42,28.79,54.31,52.92,32.07,73.9,82.96931748,15.51,55.95,43.6,49.32,64.04,63.21,86.51395883
52.97,24.96,31.24,59.77,23.36,27.25,40.89,30.07,64.88,83.78889579,15.13,52.5,31.95,42.1,50.07,55.11,89.59598121
56.07,27.18,55.98,73.07,35.87,34.48,43,34.24,138.06,84.60847411,15.39,53.4,46.32,49.79,56.28,78.32,92.6780036
53.39,25.8,59.7,89.92,60.13,72.23,43.88,39.68,68.52,85.42805243,20.96,60.37,92.09,54.09,76.91,70.03,95.76002598
88.22,55.28,88.5,113.24,65.95,66.33,74.22,60.95,88.67,86.24763074,28.95,85.42,112.05,72.84,88.91,94.77,98.84204836
94.75,78,95.63,133.05,80.02,91.49,100.45,57.11,216.23,87.06720906,70.93,111.09,132.76,84.5,131.1,114.53,101.9240707
128.21,78,122.36,187.2,140.78,132.33,132.33,85.78,211.33,87.88678737,170.46,111.79,192.39,104.67,178.01,166.42,105.0060931
126.33,78,129.42,180.41,148.81,137.36,115.97,92.67,147.91,88.70636569,12.33,128.24,187.38,118.86,179.75,168.65,108.0881155
135.05,91.47,120.61,167.38,118.85,127.81,134.15,80.12,147.4,89.52594401,56.85,118.78,157.74,101.53,174.82,180.33,111.1701379
144.69,95.89,148.13,182.54,146.88,146.01,144.85,103.91,248.51,90.34552232,186.8,139.49,193.75,131.96,207.31,188.19,114.2521603
105.38,63.68,103.31,110.55,85.51,79.48,108.6,65.9,182.62,91.16510064,102.17,101.85,110.73,88.07,108.66,109.16,117.3341827
87.11,49.59,87.32,131.34,71.79,85.91,95.32,59.43,217.03,91.98467896,86.1,96.3,104.35,77.66,113.9,115.54,120.416205
87.04,50.95,85.55,124.3,67.36,95.03,86.75,60.62,114,92.80425727,114.45,95.62,90.39,73.54,113.32,101.18,123.4982274
115.24,68.46,113.22,157.8,68.36208091,118.42,125.5,84.88,170.1694131,93.62383559,156.45,121.26,140.59,101.45,146.86,149.32,126.5802498
108.5,61.09,145.04,175.17,67.32592762,128.76,125.22,85.37,182.7097555,94.4434139,205.77,128.98,183.21,99.67,178.09,180.36,129.6622722
109.83,61.58,113.07,133.14,66.28977434,104.37,97.92,74.65,195.2500979,95.26299222,102.37,104.68,109.73,74.11,109.47,114.64,132.7442946
62.98,30.53,73.01,82.39,65.25362105,64.65,57.42,45.34,207.7904403,96.08257054,60.43,60.75,51.34,74.67713812,70.73,56.47,135.8263169
56.68,29.89,18.01,82.92,52.75,63.65,56.54,45.33,220.3307826,96.90214885,54.11,53.29,48.52,49.26,75.35,91.89,138.9083393
98.66,58.09,77.56,150.41,98.28,114.3,129.93,77.5,259,97.72172717,126.99,92.26,130.86,84.01,139.54,142.45,141.9903617
98.31,53.9,122.24,140.34,115.1,115.34,122.3589451,75.38,219.1223541,98.54130549,160.63,94.43,144.65,89.62,147.35,151.39,145.0723841
124.68,75.88,105.78,151.41,118.25,135.92,132.6076666,88.17,205.3735832,99.3608838,173.82,95.42,192.36,93.18403351,139.88,152.34,148.1544065
118.07,73.53,125.19,156.41,122.15,135.48,149.48,83,191.11,100.1804621,194.4,93.27,156.43,90.7,137.28,166.81,151.2364289
138.93,95.35,129.15,159.49,125.63,140.84,140.4,98.32,156.39,101.0000404,175.2,110.75,158.77,110.48,141.69,172.47,154.3184512
145.86,93.19,131.53,178.62,141.28,163.89,147.94,91.31,152.29,101.8196188,193.35,120.17,185.41,124.66,164.63,176.8,157.4004736
158.34,97.85,171.31,217.06,176.17,184.68,175.59,118.16,271.9,102.6391971,252.51,159.64,241.13,154.91,212.4,215.13,160.482496
164.98,110.23,186.65,217.43,193.14,212.65,170.45,117.97,279.81,103.4587754,266.6,179.28,252.98,130.44,179.8,206.93,163.5645184
161.62,89.39,152.63,179.99,148.18,165.28,163.03,90.62,169.44,104.2783537,214.06,122.87,204.69,121.88,163.57,212.42,169.64
176.02,97.18,154.01,151.07,129.45,160.36,147.65,83.53,159,105.097932,206.76,97.8,190.75,134.99,166.09,183.01,168
166.72,99.04,198.19,182.48,129.71,149.01,160.1113746,83.95,195.75,105.9175103,179.51,104.63,203.39,152.8,144.71,209.56,152.75
109.98,82.48,110.48,127.08,63.12,86.74,164.3612359,38.95,114.71,106.7370886,92.93,79.44,118.12,85.06,103.03,116.38,103.76
117.21,92.92,123.93,129.33,85.89,101.5,168.6110971,38.57,129.85,107.556667,98.36,90.36,148.08,90.57,109.73,132.84,118.48
156.01,102.26,154.56,170.2,113.88,145.55,172.8609584,117.73,243.91,108.3762453,186.21,127.7,172.34,135.9,148.53,170.9,145.8
141.21,94.44,150.01,189.94,139.31,158.67,177.1108197,100.7,182.81,109.1958236,206.02,139.43,210.34,129.35,178.25,193.37,152.42
153.51,94.69,149.89,173.76,164.64,160.41,190.27,113.4,152.88,110.0154019,199.74,133.69,212.42,125.03,154.14,189.21,164.39
161.12,104.06,159.16,182.8,150.1834328,182.06,165.32,88.8,179.37,110.8349802,227.15,141.13,217.64,130.56,155.04,195.25,159.65
161.13,100.28,159.02,177.17,140.72,169.38,183.49,106.7,173.24,111.6545585,228.51,132.12,201.53,127.15,159.59,200.74,165.88
200.23,119.59,162.48,187.29,149.85,187.13,185.58,114.04,203.13,112.4741369,239.62,145.99,220.68,136.96,159.25,200.81,171.54
178.91,119.81,205.39,187.15,156.27,166.06,162.21,104.43,203.56,113.2937152,218.93,136.14,238.9,136.26,167.93,195.69,171.87
165.08,120.81,201.48,202.69,159.23,155.4,176.93,129.99,219.97,114.1132935,231.61,158.02,243.73,147.02,170.05,217.58,184.29
162.52,103.95,174.62,189.6,149.78,185.88,166.39,112.66,183.36,114.9328718,249.06,136.57,234.08,134.79,189.25,219.48,182.09
93.94,71.69,111.11,122.72,74.3,114,119.9,82.53,159.98,115.7524501,121.45,125.39,110.27,97.14,107.13,124.2,114.83
46.02,57.26,69.62,82.74,42.34,57.5,76.97,51.71,128.21,116.5720284,50.39,115.3896921,73.5,60.2,65.7,72.56,57.18
91.08,52.96,75.16,107.78,86.63,88.11,73.32,46.36,163.1,117.3916068,71.93,121.86,146.85,73.06,86.33,106.18,85.03
94.13,72.71,97.5,128.94,93.71,89.17,97.49,53.46,120.66,118.2111851,106.49,79.94,153.92,72.35,113.39,138.57,115.76
57.37,47.85,54.02,64.28,28.19,40,47.24,28.99,63.01,119.0307634,69.11,50.81,60,43.92,54.14,73.37,43.54
55.85,54.9,56.67,70.38,38.07,49.86,59.66,52.92,66.77,119.8503417,56.34,57.65,70.72,47.02,47.6,66.22,51.16
52.69,45.47,56.62,84.74,59.88,66.06,51.34,47.94,94.61,120.66992,74.75,67.33,95.38,51.82,74.57,72.93,53.46
116.29,89.28,94.21,205.67,99.71,102.68,100.86,85.63,130.71,120.28,122.62,111.82,153.72,95.48,116.9,157.69,92.90933399
122.73,87.65,157.19,185.37,116.12,134.92,126.56,72.9,168.49,118.95,226.96,101.76,172.95,104.84,149.8,176.64,129.99
127.3,85.72,132.83,168.27,130.09,141.49,133.52,73.76,160.04,155.13,169.08,106.13,216.1,99.82,155.34,165.38,140.99
116.63,89.01,131.54,169.58,126.64,149.31,120.34,84.88,167.91,146.36,159.1,111.88,202.4,101.7,160.8,166.58,134.72
120.73,94.41,141.43,179.21,122.01,150.22,110.96,89.02,166.93,165.95,107.5,100.45,167.7,114.35,180.97,182.66,139.49
119.5,91.31,115.24,162.78,98.94,142.54,116.09,78.78,135.84,117.25,99.71,109.66,157.26,105.44,178.6,160.51,150.32
148.39,119.32,148.38,190.06,129.52,161.11,111.6652352,109.87,155.3,137.31,117.54,132.26,187.59,131.74,168.92,206.05,160.06
123.85,92.78,81.53,114.19,95.41,101.15,109.0383597,69.65,103.16,97.95,114.71,87.62,160.08,96.41,109.53,117.16,110.64
63.07,66.29,77.88,86.23,50.33,76.64,106.4114842,78.6,75.91,70.05,52.71,69.87,81.88,63.18,72.63,99.83,70.58
51.37,62.86,88.65,134.01,74.23,101.17,99.66,49.82,123.12,77.61,74.74,99.32,112.58,75.54,92.33,111.58,95.38
82.06,70.68,109.66,141.57,87.15,108.19,108.12,59.78,177.05,108.16,53.32,126.6,122.2,90.48,122.09,139.66,98.32
51.12,60.55,100.54,148.76,68.41,89.18,87.66,57.06,148.94,97.64,45.08,95.47,88.27,112.0620525,143.9,151.43,79.77
145.87,98.34,121.91,172.67,126.28,129.31,125.73,72.86,143.89,119.66,148.96,113.69,182.75,127.4380818,144.56,180.82,139.66
174.59,127.14,182.81,234.35,152.73,179.57,178.16,118.68,195.2,146.74,252.19,147.14,230.46,157.05,194.01,227.32,174.63
168.38,129.74,181.41,220.45,155.96,201.75,166.95,133.56,191.85,153.24,250.17,151.7,236.97,158.87,190.85,214.36,190.51
174.26,128.27,177.49,208.74,143.71,172.2,176.57,120.88,196.26,159.4,234.57,147.24,213.44,142.81,173.05,215.06,172.81
154.75,118.54,174.41,205.43,156.35,177.79,159.02,118.11,171.47,163.98,250.97,127.19,222.3963766,137.11,169.36,200.34,166.62
156.73,114.5745645,156.06,189.91,153.83,161.49,173.16,106.13,180.48,140.15,227.68,136.2825499,227.3959028,137.26,145.65,207.67,165.57
137.08,114.18,164.2,188.72,153.9,165.57,152.22,122.8,207.01,140.87,227.56,136.48,232.395429,126.49,168.03,205.32,162.08
97.93,94.12,140.76,183.85,132.24,158.72,137.51,141.36,191.54,143.33,219.36,128.69,237.3949552,113.93,173.98,184.58,168.11
75.8,86.55,120.26,169.21,130.38,128.68,132.05,41.23,220.48,110.55,157.67,109.07,242.3944813,91.86,188,160.11,146.87
82.78,128.65,170.87,215.96,142.4,177.22,173.18,131.45,245.82,162.6,252.57,178.86,247.3940075,140.69,184.16,199.64,164.43
95.87,134.61,206.35,248.93,182.69,203.8,183.01,143.82,288.25,166.58,299.95,221.47,248.49,167.77,221.91,236.11,198.03
178.27,160.14,219.14,255.64,182.7,204.09,219.69,143.12,285.08,155.71,305.86,178.42,281.12,164.32,207.13,237.42,208.43
180.07,127.73,199.17,248.21,185.81,195.35,195.42,126.97,278.35,181.57,301.01,212.54,289.41,165.87,205.56,248.53,208.91
169.18,125.53,184.07,207.89,151.43,180.21,181.56,113.64,230.08,156.39,239.15,140.44,231.01,146.4,182.99,232.91,184.97
167.25,128.28,173.82,213.32,147.46,192.19,173.38,130.93,215.86,188.47,264.81,172.4,236.01,161.54,173.45,212.67,189.22
183.28,127.44,198.02,227.85,173.24,190.3,194.79,143.83,271.06,181.51,272.96,209.57,271.96,173.58,198.33,236.94,195.32
175.03,128.13,186.05,244.13,178.95,203.68,180.24,134.8,223.99,216.13,302.5,228.39,271.14,167.22,218.35,215.97,195.91
180.36,109.8,217.05,233.29,143.33,188.07,165.01,125.76,300.84,173.23,232.79,180.43,230.47,151.69,223.87,215.05,183.89
124.05,81.67,150.14,139.32,93.52,132.98,121.78,91.44,209.5,114.44,156.86,138.35,150.71,100.44,195.77,145.85,111
118.84,85,130.67,144.59,89.63,113.75,107.65,71.63,190.81,104.3,167.38,125.83,141.33,100.83,123.96,144.35,153.918047
157.69,108.7,167.56,202.54,142.78,158.69,151.33,116.88,230.6,136.2,229.59,162.41,237.55,148.71,166.7,222.2,172.1836881
154.32,107.3,200.73,231.29,151.21,174.96,174.02,129.62,296.29,157.63,257.61,222.15,250.68,162.84,174.68,240.34,197.48
174.44,127.22,166.51,220.38,158.04,109.45,189.89,129.01,248.45,147.51,254.26,175.36,247.27,158.1,178.13,200.42,199.94
152.42,97.89,132.82,153.13,101.33,65.77,133.07,74.89,169.01,99.1,149.52,105.66,140.29,100.34,142.66,146.24,174
150.71,127.27,180.28,170.92,124.62,146.52,159.59,110.47,168.44,125.97,183.12,142.25,182.71,143.48,150.71,195.2,170.7632479
161.17,112.87,164.26,172.46,116.56,158.2,157.4589082,120.76,176.98,116.36,196.84,148.28,186.87,140.21,161.39,200.13,159.47
125.86,101.32,143.16,154.06,111.27,134.8,158.368975,89.27,145.78,192.53,196.22,104.86,188.43,114.21,159.62,158.43,167.5419361
125.37,93.65,160.92,162.62,120.21,142.56,159.2790417,96.67,184.1111477,128.85,181.4,173.96,181.58,117.6,148.4,169.88,171.1124176
139.6,84.91,181.5,173.7,123.23,155.19,160.1891085,102.94,215.63,133.78,199.95,165.79,183.14,124.45,174.68,188.2,176
141.2,112.78,173.29,189.17,154.63,177.02,161.0991753,110.71,204.55,140.91,230.66,172.59,243.13,136.75,207.22,184.88,180.46
168.27,122.82,210.9,226.38,151.99,176.14,162.0092421,140.54,205.87,147.69,244.42,198.02,248.23,165.9,216.68,209.27,173.98
134.73,99.13,135.06,156.23,119.26,132.95,162.9193089,127.16,171.42,116.81,157.61,137.28,181.57,113.25,131.72,148.43,112.49
178.64,122.77,160.86,182.44,140.44,152.86,163.8293757,164.36,210.62,162.93,176.13,162.97,233.65,151.46,168.23,197.45,142.99
126.93,87.27,76.46,150.17,73.8,106.84,164.7394425,118.96,153.46,96.17,90.09,122.97,122.93,112.76,140.28,141.9,101.47
71.5,57.67,99.12756869,77.13,60.15,68.64,165.6495093,41.45,86.47,58,88.6,50.61,75.28,50.74,71.01,78.72,65.14
110.24,39.55,81.56,111.23,72.19,81.66,166.5595761,92.34,126.73,64.74,85.15,69.1,87.94,55.39,113.13,108.49,65.42
145.07,115.87,169.88,218.66,105.82,135.86,167.4696429,111.72,199.09,120.83,131.69,145.77,171.1,130.11,136.82,186.48,130.83
148.73,98.61,125.51,170.58,97.1,117.76,168.3797097,103.24,176.36,101.26,162.73,166.85,140.08,107.28,130.2,148.06,127.67
156.53,123.46,151.4,192.33,114.1294381,151.74,169.2897765,117.05,214.04,123.32,173.7,175.12,49.21,141.64,160.84,205.61,150.84
181.67,118.44,172.88,211.72,132.65,159.36,170.1998433,132.25,227.32,126.59,181.84,149.93,230.27,146.39,165.33,196.23,171.61
159.9,115.22,142.53,190.71,125.89,154.68,171.1099101,107.88,181.88,128.04,197.99,138.12,194.16,123.91,141.87,181.04,146.68
144.02,93.15,116.0277667,157.01,119.21,138.97,172.0199769,84.72,166.33,155.73,178.15,105.94,173.87,107.53,139.33,174.34,133.98
141.91,99.04,56.03,158.24,134.03,139.77,172.9300437,99.24,167.05,121.1380316,170.86,150.67,183.45,119.39,137.14,163.27,132.83
161.21,102.52,163.74,183.24,138.35,159.17,173.8401105,99.58,203.03,78.72,221.12,147.27,195.4,124.83,160.31,177.7990945,151.8
174.1,103.55,196.27,197.28,149.04,154.88,174.7501772,118.41,233.38,145.32,225.01,187.5,215.47,135.98,176.06,211.11,189.22
141.43,82.08,99.13,142.14,88.24,139.31,175.660244,83.55,211.6,144.31,129.79,141.49,119.62,87.32,145.93,137.19,76.36
103.13,55.51,122.74,131.91,108.87,100.98,176.5703108,68.11,153.93,60.9,111.9,98.55,131.77,77.1,116.76,103.42,73.13
89.71,68.63,103.5,115.85,84.2,88.81,177.4803776,57.7,170.18,72.82,120.97,101.46,108.06,77.89,103.1,108.38,91.7
397.71,627.93,511.45,642.07,543.83,482.87,178.3904444,470.93,639.76,514.1,525.3,631.08,471.63,624.48,498.12,566.28,645.27
424.88,279.43,335.61,417.64,334.41,365.28,179.3005112,297.02,357.79,301.81,490.21,310.16,496.57,347.47,291.93,425.2,411.72
