V4,V5,V7,V9,V10,V11,V13,V16,V17,V18,V19,V21,V22,V23,V27,V28,V29,V30
18.19194444,7.440520833,12.35836806,16.37938406,9.723576389,31.55809028,14.74458333,30.93588469,20.6665625,56.32809575,16.66743056,19.69083333,19.20607304,11.53097222,14.97635417,7.585694444,10.74258729,16.696875
23.89375,7.508586957,12.33899306,18.29329365,12.02864583,33.49288194,17.86020833,31.10455088,28.41625,56.32655119,20.71180556,23.24270833,19.33568603,14.28322917,15.4784375,9.404666667,10.80167643,21.54614583
21.83107639,7.397826087,12.89975694,18.55434028,13.93239583,36.54972222,15.35048611,31.27321707,27.31864583,56.32500664,14.22982639,23.08833333,19.46529903,13.535,13.9375,10.796875,6.560833333,21.10579861
21.96180556,6.235108696,11.40288194,17.19958333,13.77625,33.15795139,17.54596154,31.44188326,25.89368056,56.32346208,13.37,25.4271875,19.59491202,14.339375,16.3875,11.13204545,13.03227778,19.26866667
23.15888889,6.482916667,16.79756944,20.26232639,13.086,37.40697917,16.27889672,31.61054946,27.03173611,56.32191753,21.47133333,24.18989583,19.72452501,14.41770833,14.32572917,10.69821429,14.89559524,20.00653795
25.48927083,6.575,15.73177083,20.18645833,12.38202589,38.03388889,15.97264606,31.77921565,27.1865625,56.32037297,41.87829861,25.2265625,19.85413801,14.4215625,15.07125,11.16520833,8.3775,20.36708424
23.27024306,7.498020833,15.69236111,19.60079861,11.71870409,36.38472222,14.916875,31.94788184,23.16166667,56.31882842,51.26569444,25.69166667,19.983751,13.94083333,16.66364583,10.78670455,13.86944444,20.72763052
21.36847222,6.62125,17.10854167,21.40142857,11.0553823,37.88697917,16.49642361,32.11654803,33.23927083,56.31728386,13.9425,25.4434375,20.11336399,13.61770833,15.35489583,10.25038462,14.58375,21.08817681
24.713875,7.325326087,17.0515625,21.22690972,10.3920605,38.94329861,15.50614583,32.28521423,27.41229167,56.31573931,20.1510908,26.01021739,20.24297698,15.05364583,17.61772727,8.04827381,15.24277778,21.44872309
22.58197917,8.270454545,10.72813725,20.70902174,9.728738706,35.92055556,16.6646875,32.45388042,30.19554167,56.31419475,18.99521408,21.85295139,20.37258998,12.73239583,22.68217391,8.0403125,13.62708333,21.80926938
19.68229167,7.387608696,1.030833333,19.36225694,9.06541691,33.72086806,14.91677083,32.62254661,57.68636364,56.3126502,18.38089744,21.50489583,20.50220297,12.36260417,19.9653125,9.288333333,12.90857639,22.16981567
15.08272727,7.050104167,0.487007576,19.234375,7.801833333,34.56527778,16.82652174,32.7912128,29.0896875,56.31110564,14.5953125,23.77819444,20.63181596,12.42854167,17.10825,8.275416667,14.03565972,22.53036195
18.62698938,6.993229167,0.446631944,18.053125,8.775625,33.62180556,14.62875,32.959879,24.0003125,56.30956109,13.51420139,20.36520833,20.76142896,12.714375,20.79813541,9.828541667,14.29579861,22.89090824
21.23375,7.8059375,0.193159722,18.17034722,15.89333333,34.13677083,14.2521875,33.12854519,39.08802083,56.30801653,17.77079861,23.65739583,20.89104195,13.27291667,25.04722222,11.345,14.78309028,23.25145452
21.7859375,7.5896875,0.374473684,14.92173611,9.476184211,27.69857639,12.215625,33.29721138,19.09260417,56.30647198,10.98555556,22.27864583,21.02065494,13.045625,19.31145833,8.628392857,15.2321875,23.61200081
20.22385417,6.581304348,1.468251066,15.92479167,9.284826389,28.95784722,15.8009375,33.46587757,19.34222222,56.30492742,11.48461806,19.9846875,21.15026794,10.75364583,18.39458333,9.592569444,12.60145833,23.97254709
19.99163043,6.32826087,2.305961875,16.7765625,7.994479167,26.65298611,19.56395833,33.63454376,25.36572917,56.30338287,12.4621875,22.0859375,21.27988093,9.965104167,20.31541667,9.008214286,12.51885417,24.33309338
14.78137681,5.142395833,3.143672684,14.1396875,6.710034722,23.54545139,21.48041667,33.80320996,26.1815625,56.30183831,12.689375,19.3990625,21.40949392,8.851041667,18.69815972,6.405396825,10.58576389,24.69363966
19.73211806,7.328125,3.981383493,17.64291667,10.25215278,30.655625,25.54378472,33.97187615,24.26072917,56.30029376,7.590039683,20.986875,21.53910692,12.02875,20.89141304,8.079479167,14.83655797,25.05418595
17.63885417,6.2565625,4.819094302,17.35072917,9.918333333,31.10319444,23.63979167,34.14054234,23.2365625,56.2987492,5.660486111,20.33270833,21.66871991,12.46597222,17.55260417,8.570104167,11.8971875,25.41473224
16.0980303,6.103958333,5.656805111,16.5571875,10.45413043,27.73378472,23.02600694,34.30920853,25.49170139,56.29720465,7.169895833,22.57354167,22.40925,10.53635417,20.21229167,7.703125,11.14885417,25.77527852
14.65520833,6.036630435,6.49451592,15.16027778,8.773819444,22.38465278,21.74791667,34.47787473,17.76770833,56.29566009,7.748680556,19.46675926,19.19885417,11.0228125,18.029375,9.318846154,7.584202899,26.13582481
16.02206522,5.236458333,7.332226729,13.10145833,7.322291667,21.5203125,17.96364583,34.64654092,29.95048611,56.29411554,6.893472222,21.49203125,19.20760417,12.05395833,16.2401087,5.9378125,5.811111111,26.49637109
16.82777778,4.573090278,8.169937538,12.62378472,6.154895833,20.58559028,17.27916667,34.81520711,21.02739583,56.29257098,3.392708333,16.4315873,16.32125,7.721354167,14.73197917,3.905652174,5.16,26.85691738
14.70757246,4.226931818,9.007648347,11.24052083,7.033993056,21.305625,12.945625,34.9838733,23.64,56.29102643,1.983506944,17.54186508,97.88944444,9.254305556,13.55177083,5.312916667,5.8759375,27.21746366
15.55666667,5.95326087,9.845359156,9.249375,4.828020833,15.90635417,10.48361111,35.1525395,22.478125,56.28948187,2.604201389,17.15736842,17.52916667,8.065104167,10.68104167,4.047916667,6.083611111,27.57800995
18.60047101,6.824880952,10.68306996,12.73778514,5.705798611,16.36326389,11.45972222,35.32120569,18.01878472,56.28793732,6.585833333,15.1275,15.29604167,10.43795139,11.87052083,9.329697662,5.0325,27.93855624
15.99194444,5.757083333,11.52078077,14.408,7.427916667,26.36763889,45.85644928,35.48987188,16.78006944,56.28639276,87.07222222,20.02111111,17.90208333,13.45385417,16.75614583,13.07211538,9.43,28.29910252
19.55868056,6.787291667,12.35849158,16.97340909,10.91568841,40.54479167,17.99184028,35.65853807,27.44614583,56.28484821,61.75114583,24.60946429,28.60795139,15.8103125,23.11604167,16.30083333,11.58,28.65964881
20.00454861,8.529479167,13.19620239,22.29989583,15.91633333,48.67229167,19.57454861,35.82720427,30.99260417,56.28330365,17.8621875,30.83145833,41.9725,16.0878125,31.7309375,24.2565625,15.50996528,29.02019509
20.18065972,7.866354167,14.0339132,26.1671875,14.94972222,56.57673611,20.35927083,35.99587046,28.8134375,56.2817591,27.93961806,29.22260417,46.12568841,20.60690972,36.14552083,17.34083333,15.31163194,29.38074138
27.83083333,10.52583333,14.87162401,22.98229167,7.858636364,56.22131944,19.56795139,36.16453665,28.05826087,56.28021454,23.2021875,27.7675,39.13684028,18.5715625,29.685625,21.49625,16.56520833,29.74128766
20.8434375,9.789895833,15.70933482,21.31145833,2.5825,42.09222222,19.01052083,36.33320284,22.41631579,56.27866999,15.93534722,25.0375,26.87888889,20.6390625,26.4965625,14.18961538,15.22114583,30.10183395
22.62996528,10.688125,16.54704563,23.91990741,6.375,44.17864583,22.51104167,36.50186904,30.05746573,56.27712543,15.83291667,31.72385417,27.65305556,21.1190625,29.04927083,25.23052083,20.39729167,30.46238023
26.5275,10.10895833,17.38475644,28.02803571,3.525625,55.6271875,22.495,36.67053523,38.6375,56.27558088,20.09723982,31.32197917,38.64079861,23.42885417,31.64291667,28.55010417,20.88184028,30.84642857
26.34336806,9.190729167,18.22246725,25.4271875,4.930714286,60.56336806,21.44302083,36.83920142,38.4692803,56.27403632,25.15607143,33.13892361,42.96635417,21.838125,29.92315217,24.1825,14.85010417,31.08838335
27.43774306,9.715,19.06017805,23.89,6.82944974,51.06086806,24.18940972,37.00786761,40.289375,56.27249177,22.10892361,28.17697917,42.73829861,18.04298611,26.7178125,19.4321875,18.21,31.35384018
22.05611111,10.00166667,19.89788886,18.6578125,8.494854354,31.37538194,22.78479167,37.17653381,24.80979167,56.27094721,11.41583333,22.5775,28.315625,17.26541667,21.58854167,14.01152778,15.52135417,31.619297
17.55784722,8.175108696,20.73559967,20.42270833,10.05104167,31.33885417,19.45520833,37.3452,19.71506944,56.26940266,10.73850694,24.09034091,31.23118056,15.57729167,21.948125,14.43011364,12.99638889,31.88475383
19.46496528,6.627291667,21.57331048,20.73645833,13.56427083,35.11361111,18.38684028,37.51386619,21.04215278,56.2678581,11.15302083,22.86826087,28.23541667,13.00770833,20.61979167,9.28375,9.046818182,32.15021066
13.95979167,5.727934783,22.41102129,13.88989583,8.663645833,28.09315972,13.42684028,37.68253238,26.53128472,56.26631355,6.959097222,18.15807971,20.16630952,9.849791667,26,9.0915625,2.854545455,32.41566749
19.25385417,8.113645833,23.2487321,17.90166667,10.45104167,29.76833333,17.5225,37.85119858,29.96538194,56.26476899,8.491145833,21.71614583,16.75871965,11.21708333,27.04130435,8.812708333,11.65615385,32.68112431
15.13055556,7.294375,24.08644291,18.19680556,14.35638889,32.70208333,23.83,38.01986477,34.81710784,56.26322444,10.83357639,22.88649306,11.47,12.37322917,18.93631579,12.50145833,10.90163194,32.94658114
17.31315972,8.228541667,24.92415372,15.99072917,13.33572917,31.45236111,13.09854167,38.18853096,20.868125,56.26167988,8.6628125,21.13947917,11.02270833,10.00236111,19.08229167,8.75375,9.0709375,33.21203797
14.93392361,7.080625,25.76186453,16.65222222,13.53427083,24.93190972,19.97010417,38.35719715,8.268333333,56.26013533,8.666006944,23.03964912,14.32684028,13.76107143,23.12420455,13.13729167,15.09791667,33.4774948
18.53229167,10.41135417,26.59957534,21.83375,12.30416667,30.50461806,17.68131944,38.52586335,25.7771875,56.25859077,9.219027778,27.34239583,13.18095238,17.829375,26.0121875,14.15510417,23.31388889,33.74295163
16.76,7.705520833,27.2962963,15.13125,8.789166667,27.22229167,16.12743056,38.69452954,47.00822917,56.25704622,6.922777778,19.77771739,13.22954861,10.33520833,18.05072917,5.726979167,9.022638889,34.00840845
17.81,7.258229167,30.67413194,14.60836806,11.1678125,27.04875,16.05243056,38.86319573,22.71774306,56.25550166,8.528819444,22.10510417,18.17767361,13.24548611,20.51302083,7.370572917,12.2425,34.27386528
15.33601852,5.290434783,28.01940972,14.19972222,8.005729167,27.83951389,13.91302083,39.03186192,12.31510417,56.25395711,6.0546875,19.33486842,14.12128472,13.0396875,18.6015625,9.851923077,11.61663194,34.53932211
17.34642361,7.045625,10.05885417,15.34256944,7.712708333,22.70270833,12.55322917,39.20052812,10.93630435,56.25241256,6.345034722,17.45225,11.64315972,15.24135417,20.00479167,6.604479167,14.06447518,34.80477894
14.25934028,6.490892857,10.34947917,14.09090278,4.552291667,19.59875,6.751811594,39.36919431,6.7546875,56.250868,47.45760417,21.08416667,9.561006944,12.33739583,17.5921875,9.103181818,12.858,35.07023576
19.84850694,6.449625,20.26375,15.1484375,4.746458333,16.87840278,12.12175,39.5378605,9.852717391,56.24932345,41.09934028,18.65738095,7.298368056,12.1834375,15.1346875,9.875674603,11.30763889,35.33569259
21.08927536,10.57822917,20.03270833,16.95913194,8.387916667,20.65614583,20.42083333,39.70652669,5.204605263,56.24777889,7.656666667,22.77133333,7.0878125,18.1515625,18.56322917,10.57782609,15.96222222,35.60114942
23.841875,12.250625,30.14347222,19.64256944,9.891666667,26.37854167,23.69,39.87519289,9.471354167,56.24623434,11.50065972,30.52764706,10.89375,23.11125,24.0703125,19.80960145,18.81190476,35.86660625
10.11350694,8.303695652,18.95670139,20.31142361,10.53711806,32.12083333,19.08583333,40.04385908,11.49114583,56.24468978,15.53041667,27.67289474,11.70947917,23.45,21.7384375,15.40931818,19.75736111,36.13206308
12.70049242,8.826911765,22.83854167,19.67972222,11.2884375,42.83194444,18.28788194,40.21252527,16.27364583,56.24314523,86.40607639,29.3375,10.76326389,11.04931818,24.86333333,12.68177083,17.2909375,36.3975199
19.28736111,8.676979167,25.33326389,23.77482639,12.4659375,45.845,13.88840278,40.38119146,22.94652778,56.24160067,148.6148264,30.44225694,17.91524306,21.99020833,32.31,11.37869048,19.47670139,36.66297673
16.67725694,10.81708333,34.17520833,24.42659722,31.37238636,47.89998548,20.225,40.54985765,17.56409722,56.24005612,44.16574074,32.98926471,15.50725694,24.87072917,32.43045455,16.49322917,30.44434028,36.92843356
32.62909722,19.17125,51.99204861,30.08274306,44.29965909,50.34675041,30.08545139,40.71852385,21.343125,56.23851156,41.1428125,51.29482143,27.77015625,38.0440625,43.97291667,18.56783333,16.59972222,37.19389039
36.09690972,19.21083333,65.12809028,27.84510417,48.45626984,52.79351535,38.85507246,40.88719004,26.56657895,56.23696701,56.22329861,42.25342105,48.95826842,33.66333333,39.03864583,31.108375,40.89461806,37.45934721
29.67427083,22.3515625,27.37659722,25.87822917,39.37853175,55.24028029,30.21413043,41.05585623,21.76052083,56.23542245,51.56659722,38.29869048,67.68364832,31.76145833,38.85572917,26.366875,34.40805556,39.42791667
36.43340278,23.7796875,35.38694444,31.11548611,37.14195837,57.68704522,36.77197917,41.22452242,40.9697619,56.2338779,53.49611111,70.15546875,86.40902822,40.0771875,43.26625,34.28833333,36.02222222,30.28979167
38.53881944,20.37177083,50.63034722,33.1884375,34.13984205,60.13381016,42.66302083,41.39318862,50.8451087,56.23233334,66.56204861,51.63489583,105.1344081,40.47520833,46.08885417,23.16739583,31.876875,27.43604167
30.02930556,14.66447917,76.65888889,32.85736111,31.13772573,62.58057509,36.095,41.56185481,41.97333333,56.23078879,79.99986111,41.45572917,132.788869,27.295,46.94885417,20.10489583,26.01934028,24.85364583
34.00798611,16.87010417,88.54972222,33.00447917,25.72227273,65.02734003,35.3578125,41.730521,38.62468254,56.22924423,88.05875,41.80291667,110.1783333,31.95232639,51.64,32.30677083,26.59904762,26.13125
37.64645833,18.12760417,86.87902778,33.1975,33.6134375,67.47410497,37.19694444,41.89918719,38.21126812,56.22769968,85.76524306,41.95135417,125.8849653,31.58913043,51.3521875,36.2075,28.33420139,31.81637681
34.52047619,20.0465625,80.18954861,32.65098485,34.8825,69.9208699,33.49604167,42.06785339,46.19979167,56.22615512,129.1189236,43.17375,144.1953472,36.8253125,51.0028125,35.465625,34.27875,33.32535714
36.77142361,21.36666667,74.16024306,33.73319444,35.03111111,72.36763484,30.95493056,42.23651958,39.593125,56.22461057,92.31881944,43.78395833,136.3109722,35.66416667,50.06135417,50.786375,33.97527778,34.011875
39.31482639,25.93541667,83.17180556,37.06701389,38.06677083,74.81439977,36.13291667,42.40518577,43.9975,56.22306601,84.1109375,52.2740625,127.99,45.96854167,54.2475,32.14777778,40.06069444,37.03708333
56.051875,34.55916667,86.47854167,44.68635417,58.66072917,82.00508333,41.7178125,42.57385196,66.29336957,60.01333333,121.8852778,63.48520833,135.0863889,57.44951389,66.30173913,42.94107143,56.92652174,52.75770833
51.55963768,25.4815625,51.65253472,27.68583333,29.83864583,59.0234375,28.60833333,42.74251816,25.9928125,46.855,68.01635417,39.52065972,124.9979514,36.74666667,43.49989583,33.0721875,27.74729167,29.28086806
26.12083333,16.08916667,40.97715278,19.685,21.6115625,53.41229167,20.50114583,35.05107143,21.4034375,40.64142857,56.17260417,30.79674242,121.4759722,20.45782051,34.50666667,17.54645833,19.48704861,20.8428125
43.3709375,30.66666667,32.52822917,48.39083333,36.67114583,67.22724359,32.64104167,44.50059028,33.34135417,64.72885417,74.92041667,54.70194444,122.9535826,40.3684375,59.83385417,40.97986111,44.73892361,44.39147727
73.87291667,48.63239583,50.5275,54.15775362,60.83104167,93.33795139,44.90027778,71.61913194,42.53336806,85.18486111,92.179375,106.660625,123.2167102,71.38083333,78.33479167,61.27576923,75.93145833,111.104
56.58572917,43.16791667,131.7015972,54.94600694,92.04333333,93.16708333,42.13079861,57.34729167,44.89416667,96.63916667,128.1561806,83.41604167,123.4798378,69.7371875,93.900625,74.1872619,80.58736111,88.06725694
61.29947917,41.43635417,101.6920833,49.0871875,79.75952899,78.98229167,37.74208333,52.27815972,40.24166667,81.58489583,104.3058333,81.399375,123.7429653,67.27283333,72.03354167,74.17444444,52.46714286,66.54947917
73.45177083,45.52260417,149.4417708,59.7359375,98.513125,92.47430556,41.33565972,74.96871528,49.30892361,99.04440972,136.9296875,98.09125,124.0060929,73.08461538,88.42333333,75.21903846,69.35416667,96.80019231
66.32760417,49.69166667,183.133125,59.13777778,84.75916667,88.59163194,50.143125,62.33364583,62.10666667,98.92114583,133.0461806,99.38583333,124.2692205,81.03104167,98.23822917,84.80840909,78.5299359,77.34431818
69.16020833,45.67052083,182.3110069,61.619375,82.31104167,95.85048611,41.94864583,74.22350694,72.9540625,95.82315972,129.6170486,103.0394444,124.532348,80.0946875,90.30239583,67.1996875,89.49401515,75.91795139
56.4725,33.6028125,226.14125,46.59010417,68.60118056,84.46798611,34.95256944,53.61079861,57.56131944,87.90357639,142.5939931,61.9945,124.7954756,53.81760417,82.94576087,52.31521739,60.90904762,62.29638889
62.4321875,42.90447917,225.4025694,57.09354167,86.93979167,96.24524306,44.2771875,61.120625,72.23604167,117.4163542,126.3398611,79.06097222,132.5204167,72.88552083,95.06541667,61.4175,74.4009375,71.12194444
62.90395833,43.71125,35.48145833,51.49854167,96.2478125,72.59116667,38.89652778,45.82927083,61.21354167,74.75,74.6959058,82.22322917,102.347451,70.43010417,86.06152174,74.21488095,69.33913194,73.62659722
52.56114583,50.03489583,52.69097222,63.36947917,108.1775,110.1991319,38.77239583,42.78583333,69.28145833,72.74395833,70.6225,96.1340625,80.68659722,86.14121528,95.98354167,85.02517544,92.34576389,95.15520833
28.80208333,43.69041667,54.26723684,64.81409722,104.4347826,110.0575347,37.30864583,53.67260417,73.36697917,79.27333333,73.48566667,102.1321014,72.41725694,82.02960145,95.3178125,77.20316667,89.69961806,84.09791667
24.3509375,38.95510417,88.8428125,57.73295139,101.1986111,118.6263889,29.11240196,41.63795139,74.9990625,70.79645833,73.0878125,77.08609375,85.10864583,73.3784375,102.2177083,66.931875,82.68326389,86.42513889
